Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2022-09-13,ARROZ INTEGRAL E FEIJÃO,Feijão branco à chinesa,Couve refogada,Repolho branco,Mexerica,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-14,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora,Macarrão parafuso com tempero verde,"Salada coronel (pepino, milho e cebola)",Laranja,Maracujá,PÃO E CAFÉ,"Contém glúten no pão, no quibe e no macarrão. Contém ovos no macarrão. Não contém lactose. Na Unidade FCA será servido salada de beterraba com cebola"
2022-09-19,ARROZ INTEGRAL E FEIJÃO,Ervilha xadrez,Repolho refogado,Salada de chicória com beterraba,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-20,ARROZ INTEGRAL E FEIJÃO,PTS com tomate e cebola,Chuchu refogado,Mix de folhas (alface e almeirão),Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-21,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Batata com alecrim,Repolho com tomate,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-22,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho ao vinagrete,Abobrinha refogada,Alface,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-23,ARROZ INTEGRAL E FEIJÃO,Refogadão de PTS,Creme de espinafre vegano,Acelga com cenoura,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e no creme. Não contém ovos e lactose.
2022-09-26,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata chips,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-27,ARROZ INTEGRAL E FEIJÃO,Berinjela de forno com proteína de soja,-,Mix de repolho roxo e branco,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-28,ARROZ INTEGRAL E FEIJÃO,Batata com lentilha gratinada ao molho branco,Abobrinha com alecrim,Beterraba cozida,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-29,ARROZ INTEGRAL E FEIJÃO,"Proteína de soja texturizada refogada com vagem, couve flor, cebola e cheiro verde",-,"Salada primavera II (almeirão, rúcula, alface e milho)",Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-30,ARROZ INTEGRAL E FEIJÃO,"Grão de bico c/ batata, cenoura e toamte",Repolho refogado,Cenoura palito,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-03,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes,Purê de batata vegetariano,Almeirão,Goiabada,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-04,ARROZ INTEGRAL E FEIJÃO,Torta de lentilha com aveia,Farofa rica,Cenoura ralada com uva passa,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-05,ARROZ INTEGRAL E FEIJÃO,Abóbora com feijão branco,Creme de espinafre (sem leite),Repolho bicolor,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-06,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,Couve refogada,Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-07,ARROZ INTEGRAL E FEIJÃO,Lentilha xadrez,Acelga refogada,Alface com beterraba,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-10,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com chuchu,Creme de espinafre (sem leite),Escarola,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no creme de espinafre. Não contém ovos e lactose.
2022-10-11,ARROZ INTEGRAL E FEIJÃO,Feijão branco com batata,Berinjela de forno,Chicória com nabo,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-13,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Acelga,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-14,ARROZ INTEGRAL E FEIJÃO,Lentilha com legumes,Repolho refogado,Almeirão,Mexerica,Maracujá,PÃO E CAFÉ,Contem Glúten no pão. Não contem Lactose e ovos.
2022-10-17,ARROZ INTEGRAL E FEIJÃO,pts ao molho branco,Batata Saute,Beterraba ralada,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-18,ARROZ INTEGRAL E FEIJÃO,Feijão branco com legumes,Macarrão integral alho e óleo,alface,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-19,ARROZ INTEGRAL E FEIJÃO,PTS à chinesa,Farofa molhada,Pepino,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-20,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com aveia e cenoura,Escarola refogada,Cenoura ralada com abacaxi,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-21,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,Arroz à grega,Couve,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-24,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Almeirão,Banana,Guaraná,PÃO E CAFÉ,Contém glúten no pão e no estrogonofe. Não contém ovos e lactose. ATENÇÃO
2022-10-25,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegetariano,Escarola refogada,Almeirão e alface,maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. ATENÇÃO
2022-10-26,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Purê de batata vegetariano,Cenoura ralada,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. ATENÇÃO
2022-10-27,ARROZ INTEGRAL E FEIJÃO,Lentilha com vagem,Batata doce gratinada,Acelga com agrião,Doce de banana,limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. ATENÇÃO
2022-10-28,ARROZ INTEGRAL E FEIJÃO,Grão de bico com mandioca e abobrinha,Creme de milho,Alface crespa,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. ATENÇÃO
2022-10-31,ARROZ INTEGRAL E FEIJÃO,Fricasse de berinjela com PTS,Cenoura refogada,Escarola,Melancia,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-01,ARROZ INTEGRAL E FEIJÃO,Macarrão integral com legumes,Berinjela refogada,Salada de abobrinha ao vinagrete,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e macarrão. Não contém ovos e lactose.
2022-11-03,ARROZ INTEGRAL E FEIJÃO,Cubos de PTS ao molho mostarda,Arroz colorido,--,Laranja,Manga,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Devido as manifestações, houve prejuízo no recebimento de hortaliças, portanto, NÃO HAVERÁ SALADA!!"
2022-11-04,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha,Chuchu refogado com tomate,--,Banana,Uva,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Devido ao desabastecimento dos gêneros em decorrência das paralisações nas estradas ocorrida nos últimos dias, informamos que não servirá salada no período."
2022-11-07,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegano,Abobrinha refogada,Almeirão,Doce de abobora caseiro,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-08,ARROZ INTEGRAL E FEIJÃO,Fricasse de berinjela,Batata palha,Repolho bicolor,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-09,ARROZ INTEGRAL E FEIJÃO,Ervilha ao molho branco,Acelga refogada,Alface,Mexerica,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-10,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de lentilha,Chuchu refogado,Pepino,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-11,ARROZ INTEGRAL E FEIJÃO,Ervilha Xadrez,Berinjela refogada,Batata com mostarda e ovos,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-16,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes,Escarola refogada,Almeirão,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-17,ARROZ INTEGRAL E FEIJÃO,Quibe de berinjela com cenoura,Creme de milho vegano,Tomate,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-18,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com brócolis e couve flor,Farofa de banana,Salada de grãos (feijão preto/ervilha e milho),Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-21,ARROZ INTEGRAL E FEIJÃO,Soja com legumes,Batata chips,Acelga com laranja,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-22,ARROZ INTEGRAL E FEIJÃO,Lentilha a chinesa,Quibebe,Chuchu,Laranja ou banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-23,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegano,Espinafre refogado,Acelga com couve,Melancia,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-24,ARROZ INTEGRAL E FEIJÃO,Feijão branco xadrez,Polenta ao sugo,Tomate,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-25,ARROZ INTEGRAL E FEIJÃO,PTS com legumes,Cenoura refogada,Alface,Banana,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-28,ARROZ INTEGRAL E FEIJÃO,Ervilha ao molho branco,Cuzcuz de legumes,Repolho liso com pepino,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-11-29,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com legumes (cenoura e vagem),Macarrão integral ao sugo,Almeirão,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2022-11-30,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Virado de banana,Acelga com beterraba,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-01,ARROZ INTEGRAL E FEIJÃO,PTS com tomate e orégano,Couve flor com cenoura,Salada de chuchu,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-02,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegetariano,Brócolis refogado,Pepino com milho,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-05,ARROZ INTEGRAL E FEIJÃO,PTS com vagem,Legumes refogados,Acelga com pepino,Maçã,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-06,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de lentilha ao sugo,Virado de acelga,Alface,Banana,Virado de acelga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-07,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha ao molho com mandioquinha,Espinafre refogado,Repolho bicolor,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-08,ARROZ INTEGRAL E FEIJÃO,Grão de bico com ervas,Chuchu refogado,Beringela,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-09,ARROZ INTEGRAL E FEIJÃO,Lentilha ao molho branco,Beringela refogada,Salada de cenoura e chuchu,Maçã,Limão,PÃO E CAFÉ,"Contém glúten no pão. Pode conter glúten na ""lentilha ao molho branco"". Não contém ovos e lactose."
2022-12-13,ARROZ INTEGRAL E FEIJÃO,"PTS com cenoura, berinjela e azeitona",Couve refogada,Cenoura cozida,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-14,ARROZ INTEGRAL E FEIJÃO,Macarrão c/abobrinha,Berinjela refogada,Almeirão com laranja,Banana,Limão,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos, lactose e glúten (massa de macarrão a base de farinha de arroz)."
2022-12-15,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Chuchu refogado,Escarola com beterraba ralada,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-16,ARROZ INTEGRAL E FEIJÃO,Lentilha com champignon,Quibebe,Alface,Maçã,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-19,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Ratatoille (berinjela e abobrinha),Cenoura ralada,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-20,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata chips,Acelga,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-12-21,ARROZ INTEGRAL E FEIJÃO,Risoto de Palmito,Abobrinha aromática,Beterraba cozida,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-02,ARROZ INTEGRAL E FEIJÃO,Lentilha à chinesa,Chuchu com cenoura refogado,Alface,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-03,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes (chuchu e vagem),Batata chips,Almeirão,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-04,ARROZ INTEGRAL E FEIJÃO,Abobrinha e mandioquinha agridoce (com PTS),Chuchu refogado com óleo composto.,Cenoura ralada com passas,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-05,ARROZ INTEGRAL E FEIJÃO,Abóbora com feijão branco,Espinafre refogado,Repolho bicolor,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-06,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com batata doce e cenoura,Couve refogada,Salada de beringela,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-09,ARROZ INTEGRAL E FEIJÃO,Feijão branco com batata,Beringela de forno,Chicória com nabo,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-10,ARROZ INTEGRAL E FEIJÃO,Lentilha com chuchu,Creme de espinafre (com leite de soja),Escarola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-11,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora,Couve refogada,Almeirão,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão e no quibe de abóbora. Não contém ovos e lactose.
2023-01-12,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegetariano,Mix de folhas refogado,Salada de chuchu,Melancia,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-13,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Chuchu refogado,Acelga com almeirão,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-16,ARROZ INTEGRAL E FEIJÃO,Grão de bico com milho e azeitona,Legumes refogados,Alface,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-17,ARROZ INTEGRAL E FEIJÃO,PTS com abobrinha ao molho branco,Batata refogada,Beterraba cozida,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-18,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com legumes,Beringela ao forno,Alface,Banana,laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-19,ARROZ INTEGRAL E FEIJÃO,PTS à chinesa,Macarrão integral ao sugo,Pepino,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-01-20,ARROZ INTEGRAL E FEIJÃO,Torta de Ervilha com aveia e abóbora,Escarola refogada,"Alface, rabanete e milho",Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Pode conter trigo na aveia.
2023-01-23,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha,Macarrão integral ao sugo,Beterraba cozida,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-01-24,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata Chips,Repolho bicolor,Banana,Guaraná,PÃO E CAFÉ,Contém glúten no pão e no strogonoff. Não contém ovos e lactose.
2023-01-25,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegetariano,Abobrinha refogada,Almeirão,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-26,ARROZ INTEGRAL E FEIJÃO,Soja em grãos com abobrinha e cenoura,Chuchu na salsa,Cenoura ralada,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-27,ARROZ INTEGRAL E FEIJÃO,Lentilha com vagem,Batata doce refogada,Acelga com agrião,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-30,ARROZ INTEGRAL E FEIJÃO,Fricassê de beringela,Cenoura refogada,Escarola,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-31,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com brócolis e cenoura,Macarrão integral ao alho e óleo,Acelga com beterraba,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e no macarrrão. Não contém ovos e lactose.
2023-02-01,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegano,Berinjela refogada,Abobrinha ao vinagrete,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-02,ARROZ INTEGRAL E FEIJÃO,Lentilha com vagem e mandioquinha,Batata e cenoura refogada,Escarola,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-03,ARROZ INTEGRAL E FEIJÃO,PTS com berinjela ao molho de mostarda,Escarola refogada,Acelga com repolho roxo,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-06,ARROZ INTEGRAL E FEIJÃO,Feijão branco com brócolis e couve flor,Cenoura refogada,"Coronel (alface, pepino, ervilha e repolho liso)",Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-07,ARROZ INTEGRAL E FEIJÃO,Almondega vegana,Abobrinha refogada,Almeirão,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão e na almondega. Não contém ovos e lactose.
2023-02-08,ARROZ INTEGRAL E FEIJÃO,Fricassê de berinjela,Batata palha,Repolho bicolor,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-09,ARROZ INTEGRAL E FEIJÃO,Ervilha com cenoura ao molho branco,Espinafre refogado,Alface,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-10,ARROZ INTEGRAL E FEIJÃO,Grão de bico com cenoura e mandioquinha,Quibebe,Pepino,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-13,ARROZ INTEGRAL E FEIJÃO,Almondega vegana,Couve refogada,Almeirão,Melancia,Morango,PÃO E CAFÉ,Contém glúten no pão e na almondega. Não contém ovos e lactose.
2023-02-14,ARROZ INTEGRAL E FEIJÃO,Feijão branco c/ chuchu e milho,Cenoura refogada,Escarola,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-15,ARROZ INTEGRAL E FEIJÃO,Abobrinha com pts e alecrim,Macarrão parafuso ao alho e óleo,Berinjela,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-02-16,ARROZ INTEGRAL E FEIJÃO,"Gratinado de legumes (batata doce, vagem e cenoura) com PTS",Escarola refogada,Cenoura ralada,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão e no Gratinado de Legumes. Não contém ovos e lactose
2023-02-17,ARROZ INTEGRAL E FEIJÃO,Lentilha com brócolis e milho,Quiabo refogado,Tomate,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão e no quibe de beringela com cenoura. Não contém ovos e lactose.
2023-02-23,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegano,Espinafre refogado,Abóbora,Melancia,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-24,ARROZ INTEGRAL E FEIJÃO,Feijão Branco xadrez,Polenta ao sugo,Alface,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-27,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com chuchu e tomate,Cuscuz de legumes,Repolho liso com pepino,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-28,ARROZ INTEGRAL E FEIJÃO,Macarrão integral com milho e PTS,Berinjela com pimentão,Beterraba ralada,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-03-01,ARROZ INTEGRAL E FEIJÃO,Lentilha com tomate e orégano,couve flor com cenoura,Alface,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-02,ARROZ INTEGRAL E FEIJÃO,Cuzcuz vegetariano com ervilha partida,Cuzcuz de legumes,Pepino com cebola,banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-03,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com PTS,Polenta cremosa ao sugo,Repolho,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-06,ARROZ INTEGRAL E FEIJÃO,PTS com legumes (batata doce com espinafre),Berinjela refogada,Alface,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-07,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha ao molho com mandioquinha,Virado de acelga,Repolho bicolor,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão e na torta. Não contém ovos e lactose.
2023-03-08,ARROZ INTEGRAL E FEIJÃO,Grão de bico com ervas,Chuchu refogado,Couve,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e no grão de bico. Não contém ovos e lactose.
2023-03-09,ARROZ INTEGRAL E FEIJÃO,Lentilha com chuchu e couve flor,Farofa com azeitonas,Alface,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-10,ARROZ INTEGRAL E FEIJÃO,PTS com cenoura e brócolis,Purê de batatas,Soja com tomate,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-13,ARROZ INTEGRAL E FEIJÃO,"Soja xadrez (pimentão, tomate e cebola)",Couve refogada,Cenoura ralada,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão.Contém derivados de ovos e leite no molho da salada.
2023-03-14,ARROZ INTEGRAL E FEIJÃO,Macarão integral com abobrinha e ervilha partida,Berinjela refogada,Almeirão com laranja,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-03-15,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Virado de chuchu,Acelga com beterraba ralada,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Contém derivados de ovos e leite no molho da salada.
2023-03-16,ARROZ INTEGRAL E FEIJÃO,Lentilha com champignon,Quibebe,Alface,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Pode conter ovos e lactose no molho de vinagrete.
2023-03-17,ARROZ INTEGRAL E FEIJÃO,Soja Grão Vinagrete,Escarola refogada,Repolho bicolor,Laranja,Abacaxi,PÃO E CAFÉ,"Contém glúten no pão. Pode conter leite, ovos e derivados no tempero vinagrete"
2023-03-20,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano (PTS em cubos),Cenoura refogada,Acelga,Maçã,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e no strogonoff. Não contém ovos e lactose. Pode conter ovos, leite e derivados no molho vinagrete."
2023-03-21,ARROZ INTEGRAL E FEIJÃO,Cuscuz vegano,Abobrinha Aromática,Beterraba ralada,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-22,ARROZ INTEGRAL E FEIJÃO,Moqueca de Soja,Repolho refogado,Alface,Banana,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-23,ARROZ INTEGRAL E FEIJÃO,"PTS com cenoura, brócolis e couve flor",Creme de espinafre vegano,Acelga,Maçã,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e no creme de espinafre vegano. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-24,ARROZ INTEGRAL E FEIJÃO,Legumes gratinados com ervilha partida,"Farofa doce (farinha de milho, ervilha, banana, tomate e cebola)",Chuchu ao vinagrete,Laranja,Acerola,PÃO E CAFÉ,"Contém glúten no pão e no legumes gratinados com ervilha partida. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-27,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho ao Vinagrete,Creme de milho vegano,Alface,Laranja,Uva,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-28,ARROZ INTEGRAL E FEIJÃO,Risoto de grão de bico,Brócolis refogado,Escarola,Banana,Laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-29,ARROZ INTEGRAL E FEIJÃO,"Escondidinho Vegano (purê de batata, pts, cenoura, chuchu)",Abobrinha Aromática,Chuchu com salsa,Laranja,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e no escondidinho vegano. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-30,ARROZ INTEGRAL E FEIJÃO,PTS com vagem e couve flor,farofa,Almeirão com rúcula,Banana,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-31,ARROZ INTEGRAL E FEIJÃO,"Grão de bico com batata, cenoura e tomate",Repolho refogado,Cenoura ralada,Maçã,laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
