Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2019-10-22,ARROZ E FEIJÃO,Frango com milho e ervilha,Escarola refogada,Batata com ovos,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-10-23,ARROZ E FEIJÃO,Isca de carne ao molho shoyo,Legumes refogados,Alface com rúcula,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-10-24,ARROZ E FEIJÃO,Linguiça toscana ao vinagrete,---,Alface com pepino e rúcula,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-10-25,ARROZ E FEIJÃO,Carne moída com palmito,-----,Beterraba ralada e ovo,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-10-29,ARROZ E FEIJÃO,Almôndega,-----,Escarola,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no purê.
2019-10-30,ARROZ E FEIJÃO,Isca de frango ao sugo,---,Tabule,Iogurte,Limão,PÃO E CAFÉ,Contém glúten no pão e no tabule. Contém lactose na cocada.
2019-10-31,ARROZ E FEIJÃO,Bife ao molho shoyo,-----,Almeirão com nabo,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-01,ARROZ E FEIJÃO,Sobrecoxa de frango com azeitona,-----,Alface lisa,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-04,ARROZ E FEIJÃO,"Bife com palmito, azeitona e milho",-----,Repolho com cenoura,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-05,ARROZ E FEIJÃO,Isca de frango com ervilha e azeitona,-----,Acelga com maçã,Gelatina de abacaxi,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Será servido laranja como sobremesa na FOP e suco de caju.
2019-11-06,ARROZ E FEIJÃO,Bisteca suína acebolada,-----,Soja ao vinagrete,Banana,Limão,PÃO E CAFÉ,"Contém glúten no pão. Não contém lactose. Na FOP e no Campus I, será servido um mix de folhas com rabanete como salada. Na FOP será servido suco de uva."
2019-11-07,ARROZ E FEIJÃO,Carne moída nutritiva,---,Beterraba ralada,Doce de leite,Abacaxi,PÃO E CAFÉ,"Contém glúten no pão. Contém lactose no doce de leite. Na FOP será oferecido iogurte, e no Campus I será laranja de sobremesa."
2019-11-08,ARROZ E FEIJÃO,Lagarto ao molho com pimentão,-----,Couve,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-11,ARROZ E FEIJÃO,Almôndega ao sugo,Jardineira de legumes,Escarola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão e na almôndega ao sugo. Não contém lactose.
2019-11-12,ARROZ E FEIJÃO,Bife ao molho shoyo com ervilha e tomate,-----,Alface crespa com nabo,Doce de leite,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite.
2019-11-13,ARROZ E FEIJÃO,Frango com milho,-----,Tomate com azeitona,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-14,ARROZ E FEIJÃO,Isca de carne com vagem,-----,Mista verde,Sagu de uva,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Na FOP será servido laranja de sobremesa.
2019-11-18,ARROZ E FEIJÃO,Salsicha ao sugo,Batata refogada com milho e azeitona,Repolho bicolor,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-19,ARROZ E FEIJÃO,Paleta suína com legumes,-----,Alface lisa com rúcula,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-21,ARROZ E FEIJÃO,Frango ao molho de ervilha,-----,Beterraba ralada,Iogurte,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no iogurte.
2019-11-22,ARROZ E FEIJÃO,Lagarto ao molho shoyo,-----,Pepino com rabanete,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-25,ARROZ E FEIJÃO,Filézinho de frango ao molho de tomate com queijo,-----,Cenoura ralada,Cocada,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no filezinho de frango ao molho de tomate com queijo e na cocada.
2019-11-26,ARROZ E FEIJÃO,Carne moída com mandioquinha,-----,Escarola,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose
2019-11-27,ARROZ E FEIJÃO,Frango ao molho escuro de curry,-----,Alface crespa,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-28,ARROZ E FEIJÃO,Carne picada com batata doce,-----,Almeirão,Sagu de uva,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-11-29,ARROZ E FEIJÃO,Pernil suíno com cenoura e azeitona,Polenta cremosa com parmesão,Acelga,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose na polenta cremosa com parmesão.
2019-12-02,ARROZ E FEIJÃO,Isca de carne à chinesa,-----,Alface com almeirão,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-03,ARROZ E FEIJÃO,Frango ao molho de palmito,Quibebe,Pepino com maçã,Cocada,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na cocada.
2019-12-04,ARROZ E FEIJÃO,Bife ao molho de ervilha,--,Beterraba ralada,Iogurte,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no iogurte.
2019-12-05,ARROZ E FEIJÃO,Linguiça toscana acebolada,Creme de milho,Beterraba ralada,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão e no creme de milho. Contém lactose no creme de milho. Na FOP será servido salada de couve.
2019-12-06,ARROZ E FEIJÃO,Lagarto ao molho madeira,Polenta ao sugo,Escarola com laranja,Banana,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na polenta ao sugo.
2019-12-09,ARROZ E FEIJÃO,Paleta suína com abóbora,--,Repolho bicolor,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-10,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Cenoura refogada,Almeirão,Iogurte,Manga,PÃO E CAFÉ,Contém glúten no pão e no frango ao molho rosê. Contém lactose no frango ao molho rosê e no iogurte. No Campus I será servido suco de caju.
2019-12-11,ARROZ E FEIJÃO,Carne moída com legumes,-----,Acelga com agrião,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-12,ARROZ E FEIJÃO,Strogonoff de carne,Batata refogada,Alface crespa,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne.
2019-12-13,ARROZ E FEIJÃO,Frango assado,Berinjela refogada,Beterraba ralada,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-16,ARROZ E FEIJÃO,Escondidinho de carne,--,Escarola com nabo,Doce de leite,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no escondidinho e no doce de leite.
2019-12-17,ARROZ E FEIJÃO,Filezinho de frango ao molho rosê com palmito,--,Tabule,Sagu de uva,Caju,PÃO E CAFÉ,"Contém glúten no pão,no filezinho de frango ao molho rosê com palmito e no tabule. Contém lactose no filezinho de frango ao molho rosê com palmito."
2019-12-18,ARROZ E FEIJÃO,"Carne moída com milho, ervilha e palmito",------,Beterraba cozida,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-19,ARROZ E FEIJÃO,Frango à portuguesa,------,Alface,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2019-12-20,ARROZ E FEIJÃO,Pernil suíno assado ao molho madeira,Batata ao molho branco com bacon e parmesão,Tomate com azeitona verde,Uva,Laranja,PÃO E CAFÉ,Contém glúten no pão e na batata ao molho branco. Contém lactose na batata ao molho branco.
2020-01-06,ARROZ E FEIJÃO,Almôndega ao sugo,Abobrinha refogada,Pepino,Barra de cereal,Maracujá,PÃO E CAFÉ,"Contém glúten no pão, na almôndega ao sugo e na barra de cereal. Contém lactose na barra de cereal."
2020-01-07,ARROZ E FEIJÃO,Filezinho de frango ao sugo com milho e azeitona,Berinjela refogada,Alface,Gelatina de cereja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-01-08,ARROZ E FEIJÃO,Pernil desfiado com vinagrete quente e palmito,Farofa com azeitona preta e palmito,Acelga,Maçã,Caju Campus I e abacaxi CampusII,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na farofa.
2020-01-09,ARROZ E FEIJÃO,Isca de carne ao molho rosê,Batata palha,Tabule,Laranja pera,Maracujá Campus I e Caju Campus II,PÃO E CAFÉ,Contém glúten no pão e no tabule. Contém lactose na isca de carne ao molho rosê.
2020-01-10,ARROZ E FEIJÃO,Frango assado,Creme de milho,Escarola,Banana nanica,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no creme de milho.
2020-01-13,ARROZ E FEIJÃO,Filézinho de frango assado,Creme de ervilha,Almeirão,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no creme de ervilha.
2020-01-14,ARROZ E FEIJÃO,Linguiça toscana assada ao vinagrete,Repolho refogado com cenoura ralada,Alface,Doce de leite cremoso,Uva,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite cremoso.
2020-01-15,ARROZ E FEIJÃO,Filezinho de frango acebolado,Escarola refogada,Beterraba ralada,Espumone,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no espumone.
2020-01-16,ARROZ E FEIJÃO,Quibe assado,Legumes refogados,Alface com pepino,Laranja pera,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no quibe assado. Não contém lactose.
2020-01-17,ARROZ E FEIJÃO,Frango assado,Creme de palmito,Abobrinha com hortelã,Pudim de chocolate,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no creme de palmito e no pudim de chocolate.
2020-01-20,ARROZ E FEIJÃO,Escondidinho de carne,------,Escarola,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no escondidinho de carne.
2020-01-21,ARROZ E FEIJÃO,Strogonoff de carne,Batata refogada,Alface,Doce de leite cremoso,Laranja,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne e no doce de leite.
2020-01-22,ARROZ E FEIJÃO,Carne moída com legumes,------,Pepino com maçã,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-01-23,ARROZ E FEIJÃO,Almôndega ao sugo,Creme de ervilha,Almeirão,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão e na almôndega ao sugo. Contém lactose no creme de ervilha. OBS
2020-01-24,ARROZ E FEIJÃO,Carne assada ao molho madeira,"Farofa com ovos, azeitona e milho",Beterraba cozida,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-01-27,ARROZ E FEIJÃO,Frango assado,Creme de milho,Alface,Melancia,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no creme de milho. Contém lactose no creme de milho. OBS
2020-01-28,ARROZ E FEIJÃO,Bife ao molho de azeitona preta,Cenoura refogada,Repolho bicolor,Manjar de ameixa,Laranja,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no manjar de ameixa.
2020-01-29,ARROZ E FEIJÃO,Carne moída com ervilha,Purê de batata,Almeirão,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no purê de batata. OBS
2020-01-30,ARROZ E FEIJÃO,Isca de frango cremosa,Chuchu refogado com milho,Beterraba ralada,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na isca de frango cremosa.
2020-01-31,ARROZ E FEIJÃO,Torta madalena,--,Acelga,Doce de leite,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite.
2020-02-03,ARROZ E FEIJÃO,Nuggets assado,Creme de couve,Cenoura ralada,Doce de leite,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e no nuggets assado. Contém lactose no nuggets assado, creme de couve e doce de leite."
2020-02-04,ARROZ E FEIJÃO,Bife acebolado,Cenoura com vagem refogados,Almeirão,Gelatina de cereja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-05,ARROZ E FEIJÃO,Frango assado,---,Abobrinha com hortelã,Arroz doce,Laranja,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no arroz doce.
2020-02-06,ARROZ E FEIJÃO,Carne moída com legumes,---,Tomate com azeitona,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-07,ARROZ E FEIJÃO,Linguiça toscana assada,Cuscuz de legumes,Alface,Pudim de prestígio,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no pudim de prestígio.
2020-02-10,ARROZ E FEIJÃO,Bife ao molho de ervilha,---,Feijão branco com azeitona verde e tomate,Doce de leite em barra,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite.
2020-02-11,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Batata refogada,Escarola,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e isca de frango ao molho rosê. Contém lactose na isca de frango ao molho rosê. OBS
2020-02-12,ARROZ E FEIJÃO,Linguiça toscana assada acebolada,Polenta cremosa,Almeirão,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-13,ARROZ E FEIJÃO,Frango assado,Berinjela refogada,Multicor,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-14,ARROZ E FEIJÃO,Carne assada ao molho madeira,Escarola refogada,Batata com mostarda,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2020-02-17,ARROZ E FEIJÃO,Carne picada com batata doce,---,Acelga,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-18,ARROZ E FEIJÃO,Carne moída com legumes,---,Alface,Barra de cereal,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na barra de cereal.
2020-02-19,ARROZ E FEIJÃO,Frango assado,Quiabo refogado,Beterraba cozida,Banana,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-20,ARROZ E FEIJÃO,Salsicha ao sugo,Batata palha,Escarola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-21,ARROZ E FEIJÃO,Carne assada ao molho madeira,"Macarrão com rúcula, palmito, azeitona preta e tomate",Alface,Maçã,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e no macarrão com rúcula, palmito, azeitona preta e tomate. Não contém lactose."
2020-02-27,ARROZ E FEIJÃO,Salsicha ao sugo,Chuchu refogado,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-02-28,ARROZ E FEIJÃO,Sassami assado ao vinagrete quente,Escarola refogada,Alface,Maça,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-02,ARROZ E FEIJÃO,Bife acebolado,---,Acelga,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-03,ARROZ E FEIJÃO,Strogonoff de carne,Batata palha,Alface,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne.
2020-03-04,ARROZ E FEIJÃO,Carne moída com cenoura e vagem,---,Salada mista,Melancia,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-05,ARROZ E FEIJÃO,Frango assado,Quiabo refogado,Repolho,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Campus I
2020-03-06,ARROZ E FEIJÃO,Carne assada ao molho madeira,Farofa com ovos e carne,Beterraba ralada,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na farofa.
2020-03-09,ARROZ E FEIJÃO,Isca de frango com batata doce,--,Almeirão,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-10,ARROZ E FEIJÃO,Carne moída com legumes,--,Couve,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-11,ARROZ E FEIJÃO,Bife acebolado,--,Multicor com beterraba,Banana,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-12,ARROZ E FEIJÃO,Sassami assado,Cenoura refogada,Acelga,Sagu de abacaxi,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-13,ARROZ E FEIJÃO,Sassami assado,Abóbora refogada,Alface,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2020-03-16,ARROZ E FEIJÃO,Quibe assado,Escarola refogada,Alface,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no quibe assado. Não contém lactose.
2020-03-17,ARROZ E FEIJÃO,Nuggets assado,Cenoura refogada,Escarola,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão e no nuggets. Contém lactose no nuggets. FOP
2020-03-18,ARROZ E FEIJÃO,Linguiça toscana com vinagrete quente,Quibebe,Almeirão,Doce de leite,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite. Guarnição FOP
2020-03-19,ARROZ E FEIJÃO,Carne moída com azeitona e milho,--,Tomate,Doce de leite,Manga,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite.
2020-03-20,ARROZ E FEIJÃO,Strogonoff de frango,Batata palha,Chuchu,Cocada,Caju,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na cocada.
2021-09-14,ARROZ E FEIJÃO,Pernil desfiado,Berinjela refogada,-,Doce de leite,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no doce de leite.
2021-09-16,ARROZ E FEIJÃO,Bife ao molho de tomate,Quibebe,-,Cocada,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na cocada.
2021-09-17,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Batata palha,-,Maçã,-,PÃO E CAFÉ,Contém glúten na batata palha. Não contém lactose.
2021-09-20,ARROZ E FEIJÃO,Bife ao molho com cenoura ralada,Polenta cremosa com couve,-,Doce de goiaba,-,PÃO E CAFÉ,Contém glúten na polenta. Contém lactose na goiabada.
2021-09-21,ARROZ E FEIJÃO,Carne moída com azeitona e tomate,Suflê de palmito,-,Banana,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no suflê de palmito.
2021-09-22,ARROZ E FEIJÃO,Strogonoff de frango,Batata palha,-,Maçã,-,PÃO E CAFÉ,Contém glúten no strogonoff e na batata palha. Contém lactose no strogonoff.
2021-09-23,ARROZ E FEIJÃO,Bisteca suína acebolada,Quibebe,-,Bolinho de baunilha,-,PÃO E CAFÉ,Contém glúten no bolinho. Contém lactose no bolinho.
2021-09-24,ARROZ E FEIJÃO,Carne moída nutritiva,Polenta cremosa,-,Iogurte de morango,-,PÃO E CAFÉ,Contém glúten na polenta. Contém lactose no iogurte de morango.
2021-09-27,ARROZ E FEIJÃO,Quibe assado,Purê de batata,-,Cocada,-,PÃO E CAFÉ,Contém glúten no quibe e no purê de batata. Contém lactose na cocada e no purê de batata.
2021-09-28,ARROZ E FEIJÃO,Isca de Carne Acebolada,Seleta de legumes,-,Doce de goiaba,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no doce de goiaba.
2021-09-29,ARROZ E FEIJÃO,Paleta suína ao molho inglês,Couve refogada,-,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-09-30,ARROZ E FEIJÃO,Strogonoff de frango,Couve refogada,-,Maçã,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no strogonoff de frango.
2021-10-01,ARROZ E FEIJÃO,Bife à pizzaiolo,Polenta cremosa,-,Iogurte sabor morango,-,PÃO E CAFÉ,Contém glúten na polenta cremosa. Contém lactose no iogurte.
2021-10-04,ARROZ E FEIJÃO,Quibe assado,Creme de ervilha com bacon,-,Doce leite,-,PÃO E CAFÉ,Contém glúten no quibe assado. Contém lactose no creme de ervilha com bacon e no doce de leite.
2021-10-05,ARROZ E FEIJÃO,Frango assado,Couve refogada,-,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-10-06,ARROZ E FEIJÃO,"Pernil desfiado com tomate, palmito e azeitona",Couve refogada,-,Cocada,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na cocada.
2021-10-07,ARROZ E FEIJÃO,"Carne moída com palmito, azeitona, milho e tomate",Polenta cremosa com queijo,-,Tangerina Murcott,-,PÃO E CAFÉ,Contém glúten na polenta cremosa com queijo. Contém lactose na polenta cremosa com queijo.
2021-10-08,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Macarrão ao sugo,-,Tangerina/ Maçã,-,PÃO E CAFÉ,Contém glúten no macarrão ao sugo. contém lactose na isca de frango ao molho rosê.
2021-10-14,ARROZ E FEIJÃO,Isca de frango com quiabo e tomate,Polenta cremosa com queijo,-,Bolinho de baunilha com chocolate,-,PÃO E CAFÉ,Contém glúten na polenta cremosa com queijo e no bolinho de baunilha com chocolate.
2021-10-15,ARROZ E FEIJÃO,Linguiça toscana assada,Couve refogada,-,Tangerina Murcott,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-10-18,ARROZ E FEIJÃO,Quibe assado,Abobrinha refogada,-,Goiabada,-,PÃO E CAFÉ,Contém glúten no quibe assado. Contém lactose na goiabada.
2021-10-19,ARROZ E FEIJÃO,Frango assado,Refogado de batata e cenoura,-,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-10-20,ARROZ E FEIJÃO,Paleta suína com mandioquinha,Chuchu refogado,-,Cocada branca,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na cocada branca.
2021-10-21,ARROZ E FEIJÃO,Bife ao molho de azeitonas,Cenoura refogada,-,Tangerina Murcott,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-10-22,ARROZ E FEIJÃO,Strogonoff de frango,Batata palha,-,Maçã,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no Strogonoff de frango.
2021-10-25,ARROZ E FEIJÃO,Bisteca suína acebolada,Berinjela assada,-,Goiabada,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na goiabada
2021-10-26,ARROZ E FEIJÃO,Quibe assado,Macarronada,-,Tangerina Murcott,-,PÃO E CAFÉ,Contém glúten no quibe assado e na macarronada. Contém lactose na macarronada
2021-10-27,ARROZ E FEIJÃO,Paleta suína ao molho inglês,Quibebe com bacon,-,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-10-28,ARROZ E FEIJÃO,Linguiça de frango,Couve refogada,-,Maçã,-,PÃO E CAFÉ,Contém glúten na polenta cremosa. Não contém lactose.
2021-11-03,ARROZ E FEIJÃO,Linguiça de frango,Abobrinha refogada,-,Bolinho recheado sabor brigadeiro.,-,PÃO E CAFÉ,Contém glúten no Bolinho recheado sabor brigadeiro. Contém lactose Bolinho recheado sabor brigadeiro.
2021-11-04,ARROZ E FEIJÃO,Bisteca suína grelhada acebolada,Macarrão com vagem ao sugo,-,Banana,-,PÃO E CAFÉ,Contém glúten no Macarrão com vagem ao sugo. Não contém lactose.
2021-11-05,ARROZ E FEIJÃO,Strogonoff de frango,Chuchu refogado,-,Laranja,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no Strogonoff de frango.
2021-11-08,ARROZ E FEIJÃO,Bife ao molho de mostarda e ervilha,Batata doce,-,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-09,ARROZ E FEIJÃO,Pernil suíno desfiado com tomate e azeitona preta.,Farofa,-,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-10,ARROZ E FEIJÃO,Bife acebolado,Cenoura refogada,-,Laranka,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-11,ARROZ E FEIJÃO,Frango assado,Macarrão ao sugo,-,Iogurte sabor morango,-,PÃO E CAFÉ,Contém glúten no Macarrão ao sugo.Contém lactose no Iogurte sabor morango.
2021-11-12,ARROZ E FEIJÃO,Lagarto ao molho inglês,Polenta cremosa,-,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-16,ARROZ E FEIJÃO,Nuggets assado,Creme de milho,Almeirão,Maçã,-,PÃO E CAFÉ,Contém glúten nuggets assado. Contém lactose no creme de milho.
2021-11-17,ARROZ E FEIJÃO,Paleta suína grelhada acebolada,Purê de mandioca,Agrião e alface,Banana,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no Purê de mandioca.
2021-11-18,ARROZ E FEIJÃO,Isca de frango com milho,Farofa,Alface lisa e agrião,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-19,ARROZ E FEIJÃO,Bife ao molho azeitona,Purê de mandioca,Salada mista verde,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-22,ARROZ E FEIJÃO,Paleta suína grelhada acebolada,Macarrão ao sugo,Almeirão,Laranja,-,PÃO E CAFÉ,Contém glúten no Macarrão ao sugo. Não contém lactose.
2021-11-23,ARROZ E FEIJÃO,Bife ao molho de ervilha,Polenta cremosa,Alface crespa,Maçã,-,PÃO E CAFÉ,Contém glúten na Polenta cremosa. Não contém lactose.
2021-11-24,ARROZ E FEIJÃO,Frango assado,Creme de milho,Tomate,Banana,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no Creme de milho.
2021-11-25,ARROZ E FEIJÃO,Linguiça toscana assada,Escarola refogada,Alface,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-11-26,ARROZ E FEIJÃO,Bisteca suína grelhada,Polenta cremosa,Agrião,Iogurte sabor morango,-,PÃO E CAFÉ,Contém glúten na polenta cremosa. Contém lactose no iogurte sabor morango.
2021-11-29,ARROZ E FEIJÃO,"Carne moída com azeitona verde, palmito e tomate molho",Macarrão ao molho rosê,Almeirão e agrião,Maçã,-,PÃO E CAFÉ,Contém glúten e lactose no Macarrão ao molho rosê.
2021-11-30,ARROZ E FEIJÃO,Linguiça toscana assada,Batata refogada,Cenoura ralada,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2021-12-01,ARROZ E FEIJÃO,Frango assado,Polenta cremosa,Tomate,Banana,-,PÃO E CAFÉ,Contém glúten na polenta cremosa. Não contém lactose.
2021-12-02,ARROZ E FEIJÃO,Bife ao molho de mostarda,Creme de ervilha,Couve,Laranja,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no creme de ervilha.
2021-12-03,ARROZ E FEIJÃO,"Pernil suíno desfiado com tomate, azeitona preta e palmito",Batata palha,Beterraba ralada,Maçã,-,PÃO E CAFÉ,Contém glúten na batata palha. Não contém lactose.
2021-12-06,ARROZ E FEIJÃO,Quibe assado,Batata refogada,Couve,Laranja,-,PÃO E CAFÉ,Contém glúten no quibe assado. Não contém lactose.
2021-12-07,ARROZ E FEIJÃO,Frango assado,Creme de palmito,Escarola,Banana,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no creme de palmito.
2021-12-08,ARROZ E FEIJÃO,"Carne moída com azeitona verde, palmito e tomate",Macarrão ao molho rosê,Tomate,Maçã,-,PÃO E CAFÉ,Contém glúten no Macarrão ao molho rosê. Não contém lactose.
