Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2023-01-11,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate meia lua,Seleta de legumes (cenoura e chuchu),Alface,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-12,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegetariano,Batata palha,Acelga,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão e no strogonoff. Não contém ovos e lactose.
2023-01-13,ARROZ INTEGRAL E FEIJÃO,"Lentilha com batata, cenoura e vagem",Mix de folhas refogado,Salada de abobrinha cozida,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-16,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegetariano,Mix de repolho refogado,Almeirão e acelga com cebola,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-17,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho refogado com vinagrete quente,Escarola refogada,Cenoura ralada,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-18,ARROZ INTEGRAL E FEIJÃO,Lentilha à chinesa,Farofa,Rúcula,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-19,ARROZ INTEGRAL E FEIJÃO,Grão de bico com azeitona,Polenta ao sugo,Rabanete rodela com milho e alface,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-20,ARROZ INTEGRAL E FEIJÃO,PTS com batata doce,Legumes refogados,Couve,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-23,ARROZ INTEGRAL E FEIJÃO,Risoto integral com champignon e grão de bico,Beringela refogada,Alface com milho,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no quibe. Não contém ovos e lactose.
2023-01-24,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com abóbora,Couve refogada,Acelga com tomate,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-25,ARROZ INTEGRAL E FEIJÃO,Soja com batata cenoura e vagem,Chuchu refogado,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-26,ARROZ INTEGRAL E FEIJÃO,Ervilha com legumes,Repolho refogado,Escarola com beterraba ralada,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-27,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Cenoura refogada,Chuchu com soja em grãos,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-01-30,ARROZ INTEGRAL E FEIJÃO,PTS com cenoura ao molho branco,Batata chips,Acelga,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão e no PTS com cenoura ao molho branco . Não contém ovos e lactose.
2023-01-31,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha e tomate,Couve flor com cenoura,Chuchu com milho,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-01,ARROZ INTEGRAL E FEIJÃO,Soja com legumes (chuchu e cenoura),Farofa rica,Verão (pepino com tomate),Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-02,ARROZ INTEGRAL E FEIJÃO,"Gratinado de legumes (batata, abóbora e vagem) e PTS",Brócolis refogado,Repolho e beterraba ralada,Laranja,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-03,ARROZ INTEGRAL E FEIJÃO,Macarrão integral com ervilha partida ao sugo,Chuchu refogado,Alface crespa,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-02-06,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com PTS,Purê de batata vegano,Almeirão,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-07,ARROZ INTEGRAL E FEIJÃO,Macarrão integral à primavera (com lentilha),Berinjela refogada,Beterraba ralada,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e lactose.
2023-02-08,ARROZ INTEGRAL E FEIJÃO,PTS xadrez,Acelga refogada,"Italiana (tomate, cebola e azeitona preta)",Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-09,ARROZ INTEGRAL E FEIJÃO,Feijão branco à chinesa,Batata chips,Almeirão e acelga,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2023-02-10,ARROZ INTEGRAL E FEIJÃO,Grão de bico com legumes (mandioquinha e quiabo),Chuchu refogado,Cenoura ralada com ervilha,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-13,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com batata,Virado de banana,Alface com beterraba ralada,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-14,ARROZ INTEGRAL E FEIJÃO,Escondidinho vegano (PTS e milho),Batata e cenoura,Acelga,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-15,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Pirão de legumes,Repolho com tomate,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-16,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora japonesa,Cenoura com chuchu,Alface crespa,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão e no quibe de abóbora. Não contém ovos e lactose.
2023-02-17,ARROZ INTEGRAL E FEIJÃO,PTS com legumes (couve flor com brócolis),Escarola refogada,Beterraba cozida com milho,Maçã,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-23,ARROZ INTEGRAL E FEIJÃO,"PTS com legumes (chuchu, cenoura e batata)",Acelga Refogada,Alface,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-02-24,ARROZ INTEGRAL E FEIJÃO,"Gratinado de legumes (batata doce, vagem e cenoura) com PTS",Mandioquinha refogada,Repolho roxo com acelga,Banana nanica,Manga,PÃO E CAFÉ,Contém glúten no pão e no Gratinado de legumes. Não contém ovos. Não contém lactose.
2023-02-27,ARROZ INTEGRAL E FEIJÃO,Escondidinho Vegano (berinjela com cenoura),Legumes refogados (quiabo com chuchu),Alface,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e no Escondidinho. Não contém ovos e lactose.
2023-02-28,ARROZ INTEGRAL E FEIJÃO,PTS com quiabo e tomate,Escarola refogada,Beterraba ralada,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-01,ARROZ INTEGRAL E FEIJÃO,"PTS com legumes (cenoura,chuchu e vagem)",Quibebe,Repolho bicolor,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-02,ARROZ INTEGRAL E FEIJÃO,Quibe de beringela,Abobrinha refogada,"Multicor (escarola, beterraba e milho)",Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão e no quibe de beringela. Não contém ovos e lactose.
2023-03-03,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com cenoura,Chuchu refogado,Alface,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-06,ARROZ INTEGRAL E FEIJÃO,"Soja à chinesa (cenoura, brócolis e couve flor)",Escarola refogada,Tabule,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém ovos e lactose.
2023-03-07,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com PTS,Brócolis e couve flor refogados,Beterraba ralada,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-08,ARROZ INTEGRAL E FEIJÃO,"Feijão branco xadrez (cebola, pimentão verde, feijão branco e molho shoyu",Repolho refogado,"Italiana (tomate, cebola e azeitona preta e pepino)",Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão e no feijão branco. Não contém ovos e lactose.
2023-03-09,ARROZ INTEGRAL E FEIJÃO,Moqueca de feijão fradinho,Berinjela refogada,Cenoura cozida,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão e na moqueca de grão de bico. Não contém ovos e lactose.
2023-03-10,ARROZ INTEGRAL E FEIJÃO,Macarrão parafuso integral com ervilha partida,"Legumes refogados (brócolis, cenoura e chuchu)",Escarola,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-13,ARROZ INTEGRAL E FEIJÃO,Risoto de grão de bico,Cenoura refogada,Salada de acelga,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Contém derivados de ovos e leite no molho da salada.
2023-03-14,ARROZ INTEGRAL E FEIJÃO,Fricassê de berinjela com PTS,Repolho refogado,Pepino,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-15,ARROZ INTEGRAL E FEIJÃO,"Legumes gratinados com PTS (batata, cenoura, chuchu)",Abobrinha refogada,Mix de repolho,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e nos legumes gratinados com PTS. Não contém ovos e lactose.
2023-03-16,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com brócolis e couve flor,Purê de batata,Almeirão com tomate,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Pode conter ovos e lactose no molho de vinagrete.
2023-03-17,ARROZ INTEGRAL E FEIJÃO,"PTS com legumes (batata doce, cenoura)",Repolho refogado,Cenoura ralada,Maçã,Abacaxi,PÃO E CAFÉ,"Contém glúten no pão. Pode conter leite, ovos e derivados no tempero vinagrete"
2023-03-19,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com brócolis e couve flor,Purê de batata vegano,Almeirão com tomate,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-20,ARROZ INTEGRAL E FEIJÃO,Feijão branco com mandioca ao molho de tomate,Abobrinha refogada,Alface,Banana,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Pode conter ovos, leite e derivados no molho vinagrete."
2023-03-21,ARROZ INTEGRAL E FEIJÃO,PTS a portuguesa,Acelga refogada,Escarola com tomate,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-03-22,ARROZ INTEGRAL E FEIJÃO,PTS com legumes (chuchu e vagem),Macarrão ao sugo vegano,Cenoura ralada,Laranja,Pêssego,PÃO E CAFÉ,"Contém glúten no pão e no macarrão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-23,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com milho e tomate,Batata refogada,Pepino com tomate e cebola,Maçã,Maracujá,PÃO E CAFÉ,"Contém glúten no pão e na almôndega. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-24,ARROZ INTEGRAL E FEIJÃO,Brócolis com lentilha,Abobrinha refogada,"Mix de folhas (alface, acelga)",Laranja,Acerola,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-27,ARROZ INTEGRAL E FEIJÃO,Strogonoff Veg (PTS),Batata Palha,Almeirão com anéis de cebola,Banana,Laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-28,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora,Escarola refogada,Alface com tomate,Maçã,Laranja,PÃO E CAFÉ,"Contém glúten no pão e no quibe. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-29,ARROZ INTEGRAL E FEIJÃO,PTS com mandioquinha,Virado de banana,Acelga,Laranja,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-30,ARROZ INTEGRAL E FEIJÃO,Risoto integral com grão de bico,Seleta de legumes (cenoura e chuchu),Chicória,maçã,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-03-31,ARROZ INTEGRAL E FEIJÃO,Torta de batata com lentilha,Mandioca refogada,Alface,Banana,Laranja,PÃO E CAFÉ,"Contém glúten no pão e na torta de batata com lentilha. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-04-03,ARROZ INTEGRAL E FEIJÃO,Lentilha com cenoura e vagem,Macarrão integral ao sugo,Repolho liso,Banana,Uva,PÃO E CAFÉ,"Contém glúten no pão, na lentilha e no macarrão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-04,ARROZ INTEGRAL E FEIJÃO,Soja em grão xadrez,Cenoura refogada,Pepino,Maçã,Laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-05,ARROZ INTEGRAL E FEIJÃO,Ervilha partida com brócolis e couve-flor,Batata doce refogada,Almeirão,Laranja,Manga,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-10,ARROZ INTEGRAL E FEIJÃO,Feijão branco,Acelga refogada,Alface,Laranja,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-11,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e cebola,"Cuscuz de legumes (ervilha, cenoura e abobrinha)",Almeirão com azeitonas pretas,Laranja,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-12,ARROZ INTEGRAL E FEIJÃO,Yakissoba vegano,Repolho refogado,Couve,Banana,Limão,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-13,ARROZ INTEGRAL E FEIJÃO,Risoto de palmito com PTS,Chuchu refogado,Couve,Maçã,Uva,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-14,ARROZ INTEGRAL E FEIJÃO,"Feijoada vegana (PTS, mandioquinha, beterraba, chuchu e abóbora)",Couve refogada,Vinagrete,Laranja,Acerola,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-17,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com vinagrete quente,Polenta cremosa,Alface crespa,Banana,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-18,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano (com PTS),Batata palha,Acelga,Maçã,Morango,PÃO E CAFÉ,"Contém glúten no pão e no strogonoff vegano. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"" e no strogonoff vegano."
2023-04-19,ARROZ INTEGRAL E FEIJÃO,Lentilha à portuguesa,Abobrinha refogada,Escarola,Laranja,Uva,PÃO E CAFÉ,"Contém glúten no pão e na ""lentilha à portuguesa"". Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-20,ARROZ INTEGRAL E FEIJÃO,"Gratinado de legumes com PTS (batata, cenoura e chuchu)",Couve refogada,Pepino,Banana,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor""."
2023-04-24,ARROZ INTEGRAL E FEIJÃO,Almôndega de soja (Campus I) / PTS com batata (Campus II),Batata refogada,Caponata de Berinjela,Laranja,Acerola,PÃO E CAFÉ,"Contém glúten no pão e na almôndega de soja. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-25,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e pimentão,Acelga refogada,Alface crespa,Maçã,Manga,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-26,ARROZ INTEGRAL E FEIJÃO,Quibe de abóbora (com grão de bico),Acelga refogada,Almeirão,Laranja,Morango,PÃO E CAFÉ,"Contém glúten no pão e no quibe de abóbora. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-27,ARROZ INTEGRAL E FEIJÃO,Ervilha com champignon e PTS,Purê de batata vegano,Repolho Bicolor,Maçã,Goiaba,PÃO E CAFÉ,"Contém glúten no pão, no purê de batata e na ervilha com champignon. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-04-28,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com mandioquinha,Chuchu sautee,Escarola,Banana,Cajú,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho vinagrete ""Bom Sabor"""
2023-05-02,ARROZ INTEGRAL E FEIJÃO,Ervilha com tomate e brócolis,Couve refogada,Alface com tomate,Maçã,Acerola,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-03,ARROZ INTEGRAL E FEIJÃO,Lentilha refogada com vinagrete quente,Purê de batata vegano,Repolho bicolor,Laranja,Morango,PÃO E CAFÉ,"Contém glúten na lentilha, no purê e no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-04,ARROZ INTEGRAL E FEIJÃO,"Soja em grão com azeitona, chuchu e tomate",Cenoura refogada,Almeirão com cebola,Banana,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-05,ARROZ INTEGRAL E FEIJÃO,Polenta ao molho de ervilha com PTS,Escarola refogada,Acelga com rabanete,Maçã,Abacaxi,PÃO E CAFÉ,"Contém glúten na ervilha e no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-08,ARROZ INTEGRAL E FEIJÃO,Feijão branco com abobrinha,Farofa de banana vegana,Alface,Maça,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-09,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano com PTS,Batata palha,Escarola com abacaxi,Laranja,Uva,PÃO E CAFÉ,"Contém glúten no pão e strogonoff. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-10,ARROZ INTEGRAL E FEIJÃO,"PTS à chinesa (c/ couve-flor, brócolis, pimentão, tomate e cenoura)",Batata refogada,Acelga,Banana,Morango,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-11,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com mandioquinha,Almeirão/Vagem refogado,Berinjela curtida,Maça,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-12,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Vinagrete,Laranja,Limão,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-15,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com batata,Abobrinha com ervas,Beterraba ralada,Banana,Laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-16,ARROZ INTEGRAL E FEIJÃO,Pts com mandioquinha,Chuchu refogado,Alface com rabanete ralado,Laranja,Morango,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-17,ARROZ INTEGRAL E FEIJÃO,Abobrinha agridoce com ervilha partida,Batata chips,Almeirão com cenoura ralada,Maçã,Acerola,PÃO E CAFÉ,"Contém glúten no pão e na ervilha. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-18,ARROZ INTEGRAL E FEIJÃO,Moqueca de grão de bico,Pirão vegano,Acelga,Laranja,Uva,PÃO E CAFÉ,"Contém glúten no pão e na moqueca. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-19,ARROZ INTEGRAL E FEIJÃO,Torta de ervilha com cenoura e aveia,Acelga refogada,Pepino,Banana,Abacaxi,PÃO E CAFÉ,"Contém glúten no pão e na torta de ervilha. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-22,ARROZ INTEGRAL E FEIJÃO,Risoto de arroz integral com grão de bico,Repolho com acelga refogados,Escarola,Laranja,Limão,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-23,ARROZ INTEGRAL E FEIJÃO,Lentilha com abóbora,Ratatouile,Escarola,Banana,Acerola,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-24,ARROZ INTEGRAL E FEIJÃO,Grão de bico com quiabo,"Legumes refogados (chuchu, cenoura, salsa e sem margarina)",Alface com beterraba ralada,Maçã,Maracujá,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-25,ARROZ INTEGRAL E FEIJÃO,Soja em grão refogada com abóbora e brócolis,Mix de repolho refogado,Cenoura ralada,Laranja,Morango,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-26,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho refogado,Macarrão parafuso à primavera,Acelga,Tangerina,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-05-29,ARROZ INTEGRAL E FEIJÃO,Pts ao molho branco vegano,Quibebe de abóbora,Alface,Maçã,Uva,PÃO E CAFÉ,Contém glúten na Pts ao molho branco e no pão. Não contém ovos e lactose.
2023-05-30,ARROZ INTEGRAL E FEIJÃO,Lentilha refogada,Virado de couve vegano,Acelga,Banana,Laranja,PÃO E CAFÉ,Contém glúten na lentilha e no pão. Não contém ovos e lactose.
2023-05-31,ARROZ INTEGRAL E FEIJÃO,Soja em grão ao molho de tomates e pimentões,Berinjela a pomodoro,Almeirão,Banana,Caju,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-01,ARROZ INTEGRAL E FEIJÃO,Grão de bico com tomate e cenoura,Polenta ao sugo,Alface,Laranja,Laranja,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-02,ARROZ INTEGRAL E FEIJÃO,Strogonoff vegano,Batata palha,Almeirão,Banana,Manga,PÃO E CAFÉ,"Contém glúten no pão e no strogonoff. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-05,ARROZ INTEGRAL E FEIJÃO,Grão de bico à chinesa,Batata chips,Acelga,Maçã,Manga,PÃO E CAFÉ,"Contém glúten no pão e na guarnição. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-06,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com mandioquinha,Brócolis com cenoura,Beterraba ralada,Banana,Limão,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-07,ARROZ INTEGRAL E FEIJÃO,Goulash de legumes com grão de bico,Cenoura com chuchu refogados,Pepino,Banana,Acerola,PÃO E CAFÉ,"Contém glúten no pão e prato principal vegano. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-12,ARROZ INTEGRAL E FEIJÃO,PTS à Portuguesa,Espinafre ao molho de alho,Acelga com laranja,Laranja,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-06-13,ARROZ INTEGRAL E FEIJÃO,Strogonofe vegano,Batata refogada,Alface,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-06-14,ARROZ INTEGRAL E FEIJÃO,Berinjela ao molho vermelho e PTS,Escarola refogada,Tabule,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no tabule. Não contém ovos e lactose.
2023-06-15,ARROZ INTEGRAL E FEIJÃO,Almondega de soja ao sugo,Creme de milho vegano,Repolho bicolor,Tangerina,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no prato principal almondegas de soja ao sugo. Não contém ovos e lactose.
2023-06-16,ARROZ INTEGRAL E FEIJÃO,Feijoada vegana,Couve refogada,Vinagrate,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2023-06-19,ARROZ INTEGRAL E FEIJÃO,Soja com vagem e cebola,Brócolis refogado com cenoura,Couve,Maçã,Pêssego,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-20,ARROZ INTEGRAL E FEIJÃO,Feijão branco com abobrinha,Arroz à grega,Tomate com azeitona preta,Banana,Abacaxi,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-21,ARROZ INTEGRAL E FEIJÃO,Lentilha com tomate e pimentão,Farofa vegana,Chuchu com milho,Maçã,Goiaba,PÃO E CAFÉ,"Contém glúten no pão e no prato principal vegano. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-22,ARROZ INTEGRAL E FEIJÃO,Fricassê de berinjela,"Mix de legumes (abobrinha, tomate e pimentão)",Alface com beterraba,Banana,Caju,PÃO E CAFÉ,"Contém glúten no fricassê e no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-23,ARROZ INTEGRAL E FEIJÃO,Yakisoba vegano,Couve refogada,Grão de bico com tomate,Laranja,Morango,PÃO E CAFÉ,"Contém glúten na couve, no pão e no yakissoba. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-26,ARROZ INTEGRAL E FEIJÃO,Ervilha com quiabo e ervas,Espinafre refogado,Caponata de berinjela,Laranja,Abacaxi,PÃO E CAFÉ,"Contém glúten na ervilha e no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-27,ARROZ INTEGRAL E FEIJÃO,Feijão fradinho com cenoura,Escarola refogada,Alface com Agrião,Banana,Manga,PÃO E CAFÉ,"Contém glúten no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
2023-06-28,ARROZ INTEGRAL E FEIJÃO,Gratinado de legumes com PTS,Chuchu com salsa,Pepino com Tomate,Banana,Limão,PÃO E CAFÉ,"Contém glúten no gratinado e no pão. Pode conter ovo, leite e derivados no molho para salada ""Bom Sabor""."
